,date,1,2,3,4,5,6,7,8,9,10,11,12
1201,2014-05-08,3629,1815,1136,865,704,525,535,427,404,372,8,9
1202,2014-05-09,3629,1815,1136,864,704,525,535,426,404,372,8,9
1203,2014-05-10,3605,1806,1126,859,702,525,533,425,401,371,8,9
1204,2014-05-11,3605,1806,1126,859,702,525,533,425,401,371,8,9
1205,2014-05-12,3644,1821,1133,866,709,534,540,426,409,375,8,9
1206,2014-05-13,3647,1822,1134,866,711,534,540,426,410,375,8,9
1207,2014-05-14,3647,1822,1134,866,713,535,539,427,410,375,8,9
1208,2014-05-15,3646,1822,1134,866,713,536,539,427,410,376,8,9
1209,2014-05-16,3646,1822,1133,866,713,536,539,427,410,376,8,9
1210,2014-05-17,3623,1815,1127,861,710,532,536,425,407,373,8,9
1211,2014-05-18,3623,1815,1127,861,710,532,536,425,407,373,8,9
1212,2014-05-19,3658,1828,1134,866,715,539,544,429,409,374,8,11
1213,2014-05-20,3660,1830,1134,866,716,539,544,429,409,374,8,11
1214,2014-05-21,3663,1830,1134,866,717,539,544,429,409,374,8,11
1215,2014-05-22,3664,1831,1134,866,717,539,544,429,408,374,8,11
1216,2014-05-23,3663,1831,1134,866,717,539,543,429,408,374,8,11
1217,2014-05-24,3643,1823,1129,864,712,535,539,427,407,371,8,11
1218,2014-05-25,3643,1823,1129,864,712,535,539,427,407,371,8,11
1219,2014-05-26,3643,1823,1129,864,712,535,539,427,407,371,8,11
1220,2014-05-27,3670,1839,1135,871,718,539,544,429,411,374,8,11
1221,2014-05-28,3672,1838,1136,870,718,538,544,429,411,374,8,11
1222,2014-05-29,3672,1838,1137,870,719,538,544,430,411,374,8,11
1223,2014-05-30,3671,1838,1137,870,719,537,544,430,411,374,8,11
1224,2014-05-31,3644,1829,1129,865,715,534,542,426,409,373,8,11
1225,2014-06-01,3644,1829,1129,865,715,534,542,426,409,373,8,11
1226,2014-06-02,3674,1840,1132,870,724,539,546,432,411,377,8,11
1227,2014-06-03,3675,1841,1132,870,727,539,546,433,411,377,8,11
1228,2014-06-04,3675,1843,1132,871,729,539,546,434,411,377,8,11
1229,2014-06-05,3675,1843,1132,871,730,539,546,434,411,377,8,11
1230,2014-06-06,3671,1843,1131,871,730,539,545,434,411,377,8,11
1231,2014-06-07,3645,1838,1123,868,725,533,542,433,408,375,8,11
1232,2014-06-08,3645,1838,1123,868,725,533,542,433,408,375,8,11
1233,2014-06-09,3674,1847,1127,877,734,539,547,436,411,378,8,11
1234,2014-06-10,3676,1848,1131,877,734,540,547,436,411,380,8,11
1235,2014-06-11,3676,1849,1132,877,734,540,547,436,411,380,8,11
1236,2014-06-12,3675,1849,1131,877,734,540,547,436,411,380,8,11
1237,2014-06-13,3674,1849,1130,877,734,540,547,436,411,380,8,11
1238,2014-06-14,3658,1842,1121,872,729,538,546,430,409,376,8,11
1239,2014-06-15,3658,1842,1121,872,729,538,546,430,409,376,8,11
1240,2014-06-16,3679,1859,1125,879,732,546,550,434,414,376,9,11
1241,2014-06-17,3685,1860,1125,879,734,546,550,434,414,375,9,11
1242,2014-06-18,3688,1861,1128,879,735,546,550,434,414,375,9,11
1243,2014-06-19,3691,1860,1128,880,735,547,551,434,414,375,9,11
1244,2014-06-20,3691,1860,1127,880,734,547,551,434,414,375,9,11
1245,2014-06-21,3667,1850,1118,877,726,546,547,432,409,374,9,11
1246,2014-06-22,3667,1850,1118,877,726,546,547,432,409,374,9,11
1247,2014-06-23,3693,1865,1126,881,731,551,552,435,411,376,9,11
1248,2014-06-24,3697,1868,1128,881,731,551,552,435,411,376,9,11
1249,2014-06-25,3698,1871,1130,881,731,551,552,435,411,376,9,11
1250,2014-06-26,3699,1871,1130,881,731,551,552,435,411,376,9,11
1251,2014-06-27,3698,1871,1130,881,731,551,552,435,411,376,9,11
1252,2014-06-28,3671,1855,1123,874,727,547,549,433,409,372,9,11
1253,2014-06-29,3671,1855,1123,874,727,547,549,433,409,372,9,11
1254,2014-06-30,3694,1867,1135,882,730,549,553,436,414,375,9,11
1255,2014-07-01,3698,1867,1138,882,731,549,553,437,415,375,9,11
1256,2014-07-02,3699,1864,1138,882,731,550,553,438,414,375,9,11
1257,2014-07-03,3698,1865,1138,882,732,550,553,439,414,374,9,11
1258,2014-07-04,3696,1865,1138,882,732,550,553,439,414,374,9,11
1259,2014-07-05,3696,1865,1138,882,732,550,553,439,414,374,9,11
1260,2014-07-06,3696,1865,1138,882,732,550,553,439,414,374,9,11
1261,2014-07-07,3714,1873,1147,888,738,557,558,443,417,376,9,11
1262,2014-07-08,3694,1862,1146,888,730,554,554,441,415,375,9,11
1263,2014-07-09,3697,1865,1146,887,730,556,553,441,414,375,9,11
1264,2014-07-10,3697,1865,1147,887,730,556,553,441,413,375,9,11
1265,2014-07-11,3697,1865,1147,887,730,556,553,441,413,375,9,11
1266,2014-07-12,3675,1851,1140,880,724,554,549,439,410,373,9,11
1267,2014-07-13,3675,1851,1140,880,724,554,549,439,410,373,9,11
1268,2014-07-14,3706,1861,1150,886,728,560,553,442,411,377,9,11
1269,2014-07-15,3708,1863,1152,886,729,561,553,443,410,377,9,11
1270,2014-07-16,3708,1863,1153,887,730,561,554,443,411,377,9,11
1271,2014-07-17,3708,1863,1153,887,730,561,555,443,411,377,9,11
1272,2014-07-18,3708,1861,1153,887,730,561,555,443,411,377,9,11
1273,2014-07-19,3689,1849,1142,880,721,557,554,438,406,374,8,11
1274,2014-07-20,3689,1849,1142,880,721,557,554,438,406,374,8,11
1275,2014-07-21,3713,1858,1153,889,724,559,558,446,408,376,8,11
1276,2014-07-22,3715,1858,1153,890,725,560,559,447,407,376,8,11
1277,2014-07-23,3717,1858,1154,891,725,560,559,447,408,376,8,11
1278,2014-07-24,3717,1859,1154,890,725,560,559,447,408,377,8,11
1279,2014-07-25,3717,1858,1153,890,725,560,559,447,408,377,8,11
1280,2014-07-26,3688,1849,1147,879,721,557,555,445,401,375,8,11
1281,2014-07-27,3688,1849,1147,879,721,557,555,445,401,375,8,11
1282,2014-07-28,3718,1855,1150,887,727,558,559,448,405,376,8,11
1283,2014-07-29,3725,1856,1151,887,728,558,560,448,406,377,8,11
1284,2014-07-30,3729,1856,1151,887,728,558,560,448,406,377,8,11
1285,2014-07-31,3727,1857,1151,887,727,558,560,448,406,377,8,11
1286,2014-08-01,3727,1857,1152,887,727,558,560,448,406,377,8,11
1287,2014-08-02,3696,1843,1143,883,722,554,557,443,404,373,8,11
1288,2014-08-03,3696,1843,1143,883,722,554,557,443,404,373,8,11
1289,2014-08-04,3715,1855,1155,890,726,556,562,447,406,377,8,11
1290,2014-08-05,3719,1855,1156,890,727,556,562,449,406,379,8,11
1291,2014-08-06,3720,1857,1157,890,727,556,562,449,406,379,8,11
1292,2014-08-07,3722,1857,1157,890,727,556,562,449,406,379,8,11
1293,2014-08-08,3722,1857,1157,890,727,556,562,449,406,379,8,11
1294,2014-08-09,3696,1847,1149,884,720,551,559,446,405,376,7,11
1295,2014-08-10,3696,1847,1149,884,720,551,559,446,405,376,7,11
1296,2014-08-11,3718,1859,1158,898,728,553,561,449,409,378,7,11
1297,2014-08-12,3724,1859,1160,899,728,553,561,449,409,380,7,11
1298,2014-08-13,3728,1860,1160,899,729,553,561,450,409,380,7,11
1299,2014-08-14,3728,1860,1160,899,729,553,561,449,409,380,7,11
1300,2014-08-15,3728,1860,1158,899,729,553,561,449,409,380,7,11
1301,2014-08-16,3696,1850,1148,894,725,550,557,445,406,378,6,11
1302,2014-08-17,3696,1850,1148,894,725,550,557,445,406,378,6,11
1303,2014-08-18,3727,1867,1159,901,731,554,559,447,409,382,6,11
1304,2014-08-19,3729,1868,1159,902,733,554,559,447,409,384,6,11
1305,2014-08-20,3731,1869,1161,902,734,554,559,447,408,383,6,11
1306,2014-08-21,3732,1870,1161,902,734,554,559,448,408,383,6,11
1307,2014-08-22,3731,1870,1161,902,734,554,559,448,407,383,6,11
1308,2014-08-23,3714,1855,1153,898,729,549,555,445,401,378,6,11
1309,2014-08-24,3714,1855,1153,898,729,549,555,445,401,378,6,11
1310,2014-08-25,3740,1874,1163,903,736,549,559,448,402,381,6,11
1311,2014-08-26,3744,1876,1164,904,737,549,559,448,402,381,6,11
1312,2014-08-27,3743,1876,1164,903,737,548,559,448,403,381,6,11
1313,2014-08-28,3743,1877,1164,903,737,548,559,449,403,381,6,11
1314,2014-08-29,3743,1877,1164,903,737,547,559,449,403,381,6,11
1315,2014-08-30,3722,1867,1156,900,732,543,558,444,400,379,6,11
1316,2014-08-31,3722,1867,1156,900,732,543,558,444,400,379,6,11
1317,2014-09-01,3722,1867,1156,900,732,543,558,444,400,379,6,11
1318,2014-09-02,3752,1883,1166,905,737,548,561,447,403,382,6,11
1319,2014-09-03,3752,1884,1166,905,737,547,561,447,403,382,6,11
1320,2014-09-04,3751,1884,1166,905,737,547,561,447,403,383,6,11
1321,2014-09-05,3751,1884,1166,905,737,547,561,447,403,383,6,11
1322,2014-09-06,3722,1877,1157,905,734,545,560,446,402,382,6,11
1323,2014-09-07,3722,1877,1157,905,734,545,560,446,402,382,6,11
1324,2014-09-08,3745,1890,1166,911,742,549,564,455,406,384,6,11
1325,2014-09-09,3749,1891,1166,913,742,549,566,456,407,384,6,11
1326,2014-09-10,3751,1892,1169,913,742,551,567,456,406,385,6,11
1327,2014-09-11,3752,1892,1169,913,742,551,567,456,407,385,6,11
1328,2014-09-12,3752,1892,1169,913,742,551,567,456,407,385,6,11
1329,2014-09-13,3726,1879,1163,907,734,548,563,454,403,383,6,11
1330,2014-09-14,3726,1879,1163,907,734,548,563,454,403,383,6,11
1331,2014-09-15,3744,1893,1170,913,743,551,570,458,405,386,6,11
1332,2014-09-16,3745,1893,1171,914,744,551,571,458,405,386,6,11
1333,2014-09-17,3750,1893,1175,916,744,551,571,459,405,387,6,11
1334,2014-09-18,3752,1893,1175,916,745,551,571,459,405,387,6,11
1335,2014-09-19,3752,1893,1175,916,745,551,571,459,405,387,6,11
1336,2014-09-20,3727,1880,1169,910,742,548,566,453,401,383,6,10
1337,2014-09-21,3727,1880,1169,910,742,548,566,453,401,383,6,10
1338,2014-09-22,3767,1889,1176,915,748,551,569,459,403,386,6,10
1339,2014-09-23,3767,1890,1176,916,749,551,570,460,403,386,6,10
1340,2014-09-24,3768,1892,1177,916,750,551,571,461,403,386,6,10
1341,2014-09-25,3770,1892,1177,915,750,551,571,462,403,386,6,10
1342,2014-09-26,3769,1892,1177,915,750,551,571,462,403,386,6,10
1343,2014-09-27,3746,1883,1164,908,745,547,567,460,402,382,6,10
1344,2014-09-28,3746,1883,1164,908,745,547,567,460,402,382,6,10
1345,2014-09-29,3778,1892,1173,922,749,552,568,460,405,384,6,10
1346,2014-09-30,3779,1894,1174,922,749,552,568,460,405,385,6,10
1347,2014-10-01,3779,1894,1175,922,751,552,568,460,405,386,6,10
1348,2014-10-02,3779,1895,1176,922,751,552,568,460,405,386,6,10
1349,2014-10-03,3776,1894,1176,922,751,552,567,460,405,386,6,10
1350,2014-10-04,3755,1882,1167,916,747,551,562,458,402,385,6,10
1351,2014-10-05,3755,1882,1167,916,747,551,562,458,402,385,6,10
1352,2014-10-06,3783,1894,1174,921,753,552,565,462,404,387,6,10
1353,2014-10-07,3784,1895,1175,921,756,553,565,463,404,387,7,10
1354,2014-10-08,3785,1896,1175,923,759,555,566,463,404,387,7,10
1355,2014-10-09,3785,1896,1176,923,759,555,566,463,404,387,7,10
1356,2014-10-10,3785,1895,1175,923,759,555,565,463,404,387,7,10
1357,2014-10-11,3763,1878,1164,918,757,552,563,461,400,385,7,10
1358,2014-10-12,3763,1878,1164,918,757,552,563,461,400,385,7,10
1359,2014-10-13,3787,1887,1176,932,761,559,566,466,407,385,7,11
1360,2014-10-14,3789,1888,1176,932,761,559,566,467,408,386,7,11
1361,2014-10-15,3790,1889,1177,932,762,559,566,467,407,386,7,11
1362,2014-10-16,3790,1889,1177,932,762,559,566,467,407,386,7,11
1363,2014-10-17,3788,1889,1177,932,762,558,566,467,407,386,7,11
1364,2014-10-18,3762,1878,1173,922,757,556,563,464,404,384,7,11
1365,2014-10-19,3762,1878,1173,922,757,556,563,464,404,384,7,11
1366,2014-10-20,3787,1891,1184,926,758,559,565,467,406,386,7,11
1367,2014-10-21,3789,1894,1186,927,758,559,565,467,406,386,7,11
1368,2014-10-22,3791,1894,1186,927,759,559,566,467,406,386,7,11
1369,2014-10-23,3791,1895,1186,927,761,559,566,467,406,386,7,11
1370,2014-10-24,3791,1895,1186,927,761,559,566,467,406,386,7,11
1371,2014-10-25,3761,1886,1176,921,757,550,553,465,404,383,7,11
1372,2014-10-26,3761,1886,1176,921,757,550,553,465,404,383,7,11
1373,2014-10-27,3803,1903,1185,929,762,552,555,467,406,383,7,11
1374,2014-10-28,3804,1905,1185,929,762,552,555,467,406,384,7,11
1375,2014-10-29,3806,1906,1186,929,762,552,555,467,407,384,7,11
1376,2014-10-30,3807,1906,1187,929,762,553,555,466,407,384,7,11
1377,2014-10-31,3806,1906,1187,929,761,552,555,466,407,384,7,11
1378,2014-11-01,3774,1893,1176,926,759,547,548,459,406,383,7,11
1379,2014-11-02,3774,1893,1176,926,759,547,548,459,406,383,7,11
1380,2014-11-03,3799,1906,1192,933,762,553,554,462,412,384,7,11
1381,2014-11-04,3801,1907,1192,934,764,553,554,462,412,384,7,11
1382,2014-11-05,3802,1907,1192,934,765,554,553,462,412,384,7,11
1383,2014-11-06,3802,1907,1192,934,766,554,553,462,412,384,7,11
1384,2014-11-07,3802,1907,1192,933,765,554,553,462,412,383,7,11
1385,2014-11-08,3780,1887,1180,925,760,551,547,455,409,382,7,11
1386,2014-11-09,3780,1887,1180,925,760,551,547,455,409,382,7,11
1387,2014-11-10,3799,1897,1187,931,766,557,548,455,410,384,7,11
1388,2014-11-11,3801,1898,1187,932,767,557,550,456,410,384,7,11
1389,2014-11-12,3801,1900,1186,933,768,557,551,455,410,385,7,11
1390,2014-11-13,3801,1900,1186,933,768,556,551,455,410,386,7,11
1391,2014-11-14,3801,1899,1185,932,768,556,551,455,410,386,7,11
1392,2014-11-15,3782,1890,1179,924,763,552,547,450,407,382,7,11
1393,2014-11-16,3782,1890,1179,924,763,552,547,450,407,382,7,11
1394,2014-11-17,3805,1910,1186,929,768,557,548,453,411,386,7,11
1395,2014-11-18,3806,1912,1187,930,768,558,548,453,411,386,7,11
1396,2014-11-19,3807,1914,1187,931,768,558,548,454,412,386,7,11
1397,2014-11-20,3806,1914,1186,931,768,558,548,454,412,385,7,11
1398,2014-11-21,3806,1914,1185,931,768,558,547,454,412,385,7,11
1399,2014-11-22,3778,1897,1175,921,755,554,542,452,409,381,7,11
1400,2014-11-23,3778,1897,1175,921,755,554,542,452,409,381,7,11
1401,2014-11-24,3800,1919,1183,924,761,560,546,453,412,384,7,11
1402,2014-11-25,3804,1921,1185,925,761,561,546,454,412,384,7,11
1403,2014-11-26,3805,1921,1186,925,761,561,546,453,411,385,7,11
1404,2014-11-27,3804,1921,1186,925,761,561,546,452,411,385,7,11
1405,2014-11-28,3806,1921,1187,925,761,561,546,452,411,387,7,11
1406,2014-11-29,3778,1913,1182,919,757,559,544,449,410,384,7,11
1407,2014-11-30,3778,1913,1182,919,757,559,544,449,410,384,7,11
1408,2014-12-01,3810,1923,1197,923,763,563,546,453,414,388,7,11
1409,2014-12-02,3812,1926,1197,924,764,563,546,454,415,388,7,11
1410,2014-12-03,3817,1926,1199,924,765,563,546,454,415,388,7,11
1411,2014-12-04,3816,1926,1199,924,765,563,546,454,415,388,7,11
1412,2014-12-05,3813,1925,1197,923,765,562,546,454,415,388,7,11
1413,2014-12-06,3777,1913,1188,915,760,558,541,450,415,386,7,11
1414,2014-12-07,3777,1913,1188,915,760,558,541,450,415,386,7,11
1415,2014-12-08,3805,1921,1197,920,768,561,546,453,418,389,7,11
1416,2014-12-09,3809,1926,1198,920,768,562,546,454,418,389,7,11
1417,2014-12-10,3808,1928,1198,921,768,562,546,454,419,389,7,11
1418,2014-12-11,3810,1927,1198,921,768,562,546,454,419,389,7,11
1419,2014-12-12,3808,1927,1198,921,768,562,546,454,419,389,7,11
1420,2014-12-13,3788,1911,1186,916,767,562,542,452,417,387,7,11
1421,2014-12-14,3788,1911,1186,916,767,562,542,452,417,387,7,11
1422,2014-12-15,3814,1927,1194,921,773,566,542,452,423,391,7,11
1423,2014-12-16,3815,1928,1195,922,773,566,542,452,423,391,7,11
1424,2014-12-17,3816,1930,1197,923,773,566,542,452,422,390,7,11
1425,2014-12-18,3816,1931,1197,923,773,566,542,451,422,390,7,11
1426,2014-12-19,3814,1931,1196,923,773,566,542,451,422,390,7,11
1427,2014-12-20,3788,1912,1191,913,768,558,541,450,418,388,7,11
1428,2014-12-21,3788,1912,1191,913,768,558,541,450,418,388,7,11
1429,2014-12-22,3816,1936,1199,923,770,562,545,453,421,390,7,11
1430,2014-12-23,3819,1939,1199,926,771,562,545,453,422,390,7,11
1431,2014-12-24,3818,1938,1198,926,771,564,545,454,423,390,7,11
1432,2014-12-25,3817,1938,1198,926,771,564,545,454,423,390,7,11
1433,2014-12-26,3817,1938,1198,927,771,564,545,454,423,390,7,11
1434,2014-12-27,3784,1916,1189,920,764,560,541,451,419,389,7,11
1435,2014-12-28,3784,1916,1189,920,764,560,541,451,419,389,7,11
1436,2014-12-29,3813,1931,1198,927,772,564,547,454,420,393,7,11
1437,2014-12-30,3815,1932,1198,927,772,564,547,454,421,393,7,11
1438,2014-12-31,3818,1932,1198,927,773,564,548,454,421,393,7,11
1439,2015-01-01,3816,1932,1198,927,773,564,548,454,421,393,7,11
1440,2015-01-02,3816,1932,1198,927,773,564,549,454,422,393,7,11
1441,2015-01-03,3790,1918,1189,913,767,562,545,449,419,387,7,11
1442,2015-01-04,3790,1918,1189,913,767,562,545,449,419,387,7,11
1443,2015-01-05,3817,1938,1200,916,773,563,547,450,425,388,7,11
1444,2015-01-06,3816,1939,1200,917,772,562,547,450,426,389,7,11
1445,2015-01-07,3818,1938,1201,918,773,562,547,450,425,389,7,11
1446,2015-01-08,3819,1938,1201,918,773,562,547,450,425,389,7,11
1447,2015-01-09,3818,1937,1199,917,773,562,546,450,425,389,7,11
1448,2015-01-10,3785,1924,1193,910,770,558,543,446,419,384,7,11
1449,2015-01-11,3785,1924,1193,910,770,558,543,446,419,384,7,11
1450,2015-01-12,3818,1933,1202,913,776,560,545,449,422,388,7,11
1451,2015-01-13,3822,1932,1204,912,775,560,544,451,422,388,7,11
1452,2015-01-14,3822,1932,1203,911,775,560,544,451,422,388,7,11
1453,2015-01-15,3821,1933,1203,911,777,560,544,451,422,388,7,11
1454,2015-01-16,3821,1932,1203,911,777,560,544,451,422,388,7,11
1455,2015-01-17,3799,1915,1193,901,774,559,534,449,417,386,7,11
1456,2015-01-18,3799,1915,1193,901,774,559,534,449,417,386,7,11
1457,2015-01-19,3799,1915,1193,901,774,559,534,449,417,386,7,11
1458,2015-01-20,3826,1934,1204,906,778,565,539,453,423,392,7,11
1459,2015-01-21,3821,1937,1205,905,778,566,540,452,423,393,7,11
1460,2015-01-22,3820,1936,1205,905,778,566,540,452,422,393,7,11
1461,2015-01-23,3819,1937,1204,904,777,566,540,452,422,393,7,11
1462,2015-01-24,3784,1921,1195,897,772,561,537,449,420,391,7,11
1463,2015-01-25,3784,1921,1195,897,772,561,537,449,420,391,7,11
1464,2015-01-26,3812,1932,1203,907,780,568,540,453,427,392,7,11
1465,2015-01-27,3815,1932,1205,908,780,567,540,453,427,390,7,11
1466,2015-01-28,3814,1935,1207,907,779,569,540,452,427,390,7,11
1467,2015-01-29,3812,1935,1207,906,779,569,538,451,427,390,7,11
1468,2015-01-30,3809,1934,1207,905,777,568,538,451,427,389,7,11
1469,2015-01-31,3779,1916,1198,900,774,564,537,447,425,386,6,11
1470,2015-02-01,3779,1916,1198,900,774,564,537,447,425,386,6,11
1471,2015-02-02,3802,1929,1206,901,781,568,541,451,427,395,6,11
1472,2015-02-03,3806,1930,1210,901,781,568,541,451,427,395,6,11
1473,2015-02-04,3807,1931,1210,901,782,568,541,451,427,395,6,11
1474,2015-02-05,3808,1929,1211,901,782,569,541,451,427,396,6,11
1475,2015-02-06,3808,1928,1211,900,782,569,541,451,427,396,6,11
1476,2015-02-07,3778,1913,1194,895,776,562,536,448,425,389,5,11
1477,2015-02-08,3778,1913,1194,895,776,562,536,448,425,389,5,11
1478,2015-02-09,3811,1929,1202,904,777,565,548,451,428,391,5,11
1479,2015-02-10,3814,1929,1203,904,778,566,550,451,428,391,5,11
1480,2015-02-11,3814,1930,1204,904,779,566,550,451,428,391,5,11
1481,2015-02-12,3815,1930,1204,904,779,566,551,451,428,391,5,11
1482,2015-02-13,3814,1929,1204,903,779,566,551,450,428,391,5,11
1483,2015-02-14,3794,1913,1196,899,771,564,549,445,426,387,5,11
1484,2015-02-15,3794,1913,1196,899,771,564,549,445,426,387,5,11
1485,2015-02-16,3794,1913,1196,899,771,564,549,445,426,387,5,11
1486,2015-02-17,3828,1933,1204,901,782,567,551,449,428,391,5,11
1487,2015-02-18,3827,1934,1205,902,782,567,551,449,428,391,5,11
1488,2015-02-19,3829,1934,1205,901,783,567,551,449,428,391,5,11
1489,2015-02-20,3829,1933,1205,901,783,567,550,449,428,391,5,11
1490,2015-02-21,3802,1922,1197,892,779,562,543,446,423,389,5,11
1491,2015-02-22,3802,1922,1197,892,779,562,543,446,423,389,5,11
1492,2015-02-23,3828,1938,1207,896,785,565,547,447,426,393,5,11
1493,2015-02-24,3828,1939,1208,897,786,566,547,447,426,393,5,11
1494,2015-02-25,3830,1939,1208,897,787,566,547,447,426,393,5,11
1495,2015-02-26,3833,1938,1210,897,787,566,547,448,426,393,5,11
1496,2015-02-27,3832,1938,1210,896,787,566,546,448,426,393,5,11
1497,2015-02-28,3796,1920,1203,888,782,561,538,442,425,389,5,11
1498,2015-03-01,3796,1920,1203,888,782,561,538,442,425,389,5,11
1499,2015-03-02,3824,1931,1209,893,791,567,543,445,427,391,5,11
1500,2015-03-03,3826,1931,1211,894,791,568,544,446,427,391,5,11
1501,2015-03-04,3828,1932,1211,894,792,568,544,446,426,391,5,11
1502,2015-03-05,3829,1932,1211,893,791,568,544,446,426,391,5,11
1503,2015-03-06,3829,1932,1211,893,791,568,544,446,426,390,5,11
1504,2015-03-07,3801,1917,1200,882,778,567,535,440,424,386,5,11
1505,2015-03-08,3801,1917,1200,882,778,567,535,440,424,386,5,11
1506,2015-03-09,3828,1931,1211,894,785,572,539,444,427,389,5,11
1507,2015-03-10,3831,1934,1212,896,785,572,540,444,428,389,5,11
1508,2015-03-11,3831,1936,1213,896,786,571,540,445,428,389,5,11
1509,2015-03-12,3831,1937,1213,896,786,571,540,445,429,389,5,11
1510,2015-03-13,3830,1935,1213,896,785,571,540,445,429,389,5,11
1511,2015-03-14,3796,1926,1205,893,779,565,535,444,427,387,5,11
1512,2015-03-15,3796,1926,1205,893,779,565,535,444,427,387,5,11
1513,2015-03-16,3828,1944,1216,900,783,568,537,449,431,392,5,11
1514,2015-03-17,3830,1945,1216,901,784,568,537,449,431,392,5,11
1515,2015-03-18,3832,1944,1218,900,784,568,538,449,431,392,5,11
1516,2015-03-19,3832,1945,1219,900,784,568,538,450,431,392,5,11
1517,2015-03-20,3832,1945,1219,900,784,568,538,450,431,392,5,11
1518,2015-03-21,3796,1933,1203,894,779,563,536,448,428,385,5,11
1519,2015-03-22,3796,1933,1203,894,779,563,536,448,428,385,5,11
1520,2015-03-23,3820,1955,1211,901,788,567,538,453,429,389,5,12
1521,2015-03-24,3824,1958,1213,902,788,567,539,453,430,389,5,12
1522,2015-03-25,3830,1959,1214,902,788,567,539,453,430,390,5,12
1523,2015-03-26,3833,1959,1214,902,788,566,539,453,430,390,5,12
1524,2015-03-27,3833,1959,1214,902,788,566,539,453,430,390,5,12
1525,2015-03-28,3800,1939,1208,898,782,561,535,451,427,387,5,12
1526,2015-03-29,3800,1939,1208,898,782,561,535,451,427,387,5,12
1527,2015-03-30,3821,1952,1218,909,787,566,539,453,430,390,5,12
1528,2015-03-31,3826,1954,1219,910,787,566,542,453,430,390,5,12
1529,2015-04-01,3827,1955,1220,910,787,567,543,455,430,390,5,12
1530,2015-04-02,3826,1955,1220,912,787,567,542,456,430,391,5,12
1531,2015-04-03,3825,1954,1220,912,787,567,542,456,430,391,5,12
1532,2015-04-04,3825,1954,1220,912,787,567,542,456,430,391,5,12
1533,2015-04-05,3825,1954,1220,912,787,567,542,456,430,391,5,12
1534,2015-04-06,3841,1973,1233,921,790,573,545,457,433,392,5,12
1535,2015-04-07,3815,1967,1226,913,779,568,542,457,429,387,5,12
1536,2015-04-08,3817,1968,1226,914,779,569,542,457,430,387,5,12
1537,2015-04-09,3817,1968,1226,914,779,569,542,457,430,388,5,12
1538,2015-04-10,3817,1968,1226,914,779,569,542,457,430,388,5,12
1539,2015-04-11,3786,1948,1218,902,773,563,536,452,428,385,5,12
1540,2015-04-12,3786,1948,1218,902,773,563,536,452,428,385,5,12
1541,2015-04-13,3816,1960,1228,905,780,568,542,456,431,389,5,12
1542,2015-04-14,3818,1960,1228,905,780,569,543,458,431,389,5,12
1543,2015-04-15,3822,1962,1229,906,780,569,543,458,431,388,5,12
1544,2015-04-16,3823,1962,1229,906,780,569,543,458,431,388,5,12
1545,2015-04-17,3822,1962,1229,906,780,569,543,458,431,388,5,12
1546,2015-04-18,3806,1947,1224,901,775,566,539,454,428,386,5,12
1547,2015-04-19,3806,1947,1224,901,775,566,539,454,428,386,5,12
1548,2015-04-20,3838,1960,1230,906,780,568,541,457,431,387,5,12
1549,2015-04-21,3839,1962,1229,907,780,568,541,457,433,387,5,12
1550,2015-04-22,3839,1964,1229,907,781,568,541,458,433,387,5,12
1551,2015-04-23,3839,1965,1229,907,781,568,542,459,433,387,5,12
1552,2015-04-24,3839,1965,1229,906,781,568,542,459,433,387,5,12
1553,2015-04-25,3808,1950,1219,898,776,563,539,455,429,385,5,12
1554,2015-04-26,3808,1950,1219,898,776,563,539,455,429,385,5,12
1555,2015-04-27,3830,1964,1228,911,779,566,544,458,431,387,5,12
1556,2015-04-28,3835,1966,1228,911,779,568,544,459,431,387,5,12
1557,2015-04-29,3840,1966,1229,913,779,569,544,460,431,388,5,12
1558,2015-04-30,3838,1965,1229,913,779,569,545,460,431,387,5,12
1559,2015-05-01,3838,1963,1229,913,779,569,545,460,431,387,5,12
1560,2015-05-02,3804,1952,1217,905,772,562,537,456,429,384,5,12
1561,2015-05-03,3804,1952,1217,905,772,562,537,456,429,384,5,12
1562,2015-05-04,3823,1963,1225,914,778,565,541,461,434,387,5,12
1563,2015-05-05,3826,1963,1225,915,780,566,543,462,435,387,5,12
1564,2015-05-06,3828,1964,1225,915,780,566,543,462,435,387,5,12
1565,2015-05-07,3828,1964,1226,915,780,566,543,462,435,387,5,12
1566,2015-05-08,3827,1963,1226,915,780,566,543,462,435,387,5,12
1567,2015-05-09,3789,1948,1214,900,775,561,540,459,431,379,4,10
1568,2015-05-10,3789,1948,1214,900,775,561,540,459,431,379,4,10
1569,2015-05-11,3812,1967,1224,907,782,570,542,463,434,379,4,10
1570,2015-05-12,3815,1969,1226,907,782,570,542,463,434,380,4,10
1571,2015-05-13,3819,1971,1226,908,782,570,542,463,434,380,4,10
1572,2015-05-14,3819,1971,1227,908,782,570,542,463,434,380,4,10
1573,2015-05-15,3819,1971,1226,908,781,569,542,463,433,380,4,10
1574,2015-05-16,3793,1949,1217,900,772,563,540,463,433,377,4,10
1575,2015-05-17,3793,1949,1217,900,772,563,540,463,433,377,4,10
1576,2015-05-18,3819,1969,1222,906,777,564,545,467,436,382,4,10
1577,2015-05-19,3819,1971,1222,905,777,565,545,467,436,384,4,10
